,Cod_UNb_PDV,Cod UNB,Cod Pdv,Nome Fantasia
4672,54_36498,54,36498,JUNIOR TEIXEIRA
4673,204_58972,204,58972,YURBAM 3917
4674,724_18051,724,18051,SODEXO-GAY LUSSAC
4675,619_8686,619,8686,10 PASTEIS SHOPPING
4676,536946_38995,536946,38995,10 PASTEIS
4677,204_13709,204,13709,ASTOR OSCAR FREIRE
4678,204_24767,204,24767,DEVORO CIATC
4679,1422006_14343,1422006,14343,JF BEBIDAS
4680,1422006_13745,1422006,13745,CF PINTO COBRANCAS
4681,944009_24643,944009,24643,CHOCOLATE SHOW RO
4682,1001035_33347,1001035,33347,MINIMERCARDO SOLUCAO
4683,204_44391,204,44391,HOTEL JARAGUA
4684,50_31273,50,31273,10 PASTEIS - CAMPECH
4685,295_28965,295,28965,BURGER KING I
4686,662003_21205,662003,21205,CHOPP TIME STREET
4687,538_46079,538,46079,REX MADUREIRA SHOPPI
4688,538_43064,538,43064,REX MADUREIRA VIADUT
4689,61_23616,61,23616,REX NOVA IGUACU - CO
4690,36_73422,36,73422,REX CAMPO GRANDE FER
4691,575_22484,575,22484,REX PROMOINFO CENTRO
4692,575_97113,575,97113,REX COPACABANA
4693,575_22485,575,22485,REX METRO CENTRAL DO
4694,303_97176,303,97176,REX ASSAI CARAPICUIB
4695,303_42242,303,42242,REX ITASHOPPING
4696,216_42342,216,42342,REX SHOPPING LARGO 1
4697,216_42343,216,42343,REX CARREFOUR JABAQU
4698,970_34253,970,34253,REX CARREFOUR RAPOSO
4699,970_34254,970,34254,REX EXTRA TABOAO DA
4700,764_28374,764,28374,REX FOOD BIKE TERMIN
4701,764_28375,764,28375,REX GUARULHOS - SUPE
4702,301_12794,301,12794,REX DAVO ORATORIO
4703,204_44088,204,44088,REX LAPA - CLEMENTE
4704,204_44089,204,44089,REX SHOPPING METR
4705,204_44091,204,44091,REX METRO SAO BENTO
4706,204_44093,204,44093,REX METRO SAO  BENTO
4707,771_20530,771,20530,REX MARQUESA TAIPAS
4708,297_17641,297,17641,REX POA FOOD BIKE  S
4709,297_17837,297,17837,REX ITAIM PAULISTA -
4710,297_17642,297,17642,REX SUPERMERCADO ROS
4711,297_17643,297,17643,REX SUZANO SUPERMERC
4712,956_37713,956,37713,FRANQUIA HONEST MARK
4713,724_35713,724,35713,MANIA PLAZA NITERO
4714,469_2436,469,2436,FLORIANI REINERT COM
4715,713_32865,713,32865,SMART MARKET
4716,764_28443,764,28443,LEITE E LADEIRA COME
4717,724_35855,724,35855,ALPHAMARKET RESENDE
4718,50_31274,50,31274,PECORINO BAR E TRAT
4719,216_42560,216,42560,GEXPERIENCE EMPREEND
4720,538_46257,538,46257,Swiss Â– Correa de A
4721,216_42566,216,42566,SODEXO ISMS INFOCOM
4722,323527_11942,323527,11942,DRIVEE
4723,724_35619,724,35619,REX SHOPPING BAY MAR
4724,619_51133,619,51133,10 PASTEIS - COLOMBO
4725,630004_19363,630004,19363,10 PASTEIS
4726,438_1150,438,1150,CAFETERIA AEROPORTO
4727,438_4240,438,4240,CAFETERIA AEROP II
4728,438_6347,438,6347,CASA 107 GASTROBAR A
4729,438_6357,438,6357,GLOBAL LOUNGE OP VIX
4730,438_74188,438,74188,LA PASTA I
4731,438_88316,438,88316,TFD INVEST COMERCIO
4732,438_88583,438,88583,VIX LOUNGE EAMP
4733,438_92287,438,92287,MIRAGE ESFIHAS
4734,958_5725,958,5725,SSP DFA RESTAURANTES
4735,95_32700,95,32700,COCO BAMBU CONTAGEM
4736,230_52397,230,52397,HUDSON EMBARQUE NACI
4737,230_52398,230,52398,HUDSON WATERFALL EMB
4738,230_52400,230,52400,DP EMBARQUE NACIONAL
4739,230_95854,230,95854,DUFRY DO BRASIL DUTY
4740,230_52405,230,52405,HUDSON EMBARQUE NACI
4741,230_52406,230,52406,DPY4 EMBARQUE NACION
4742,230_31993,230,31993,GORDAO LANCHES VALIN
4743,143_14602,143,14602,BOUTIQUE DE CARNES S
4744,303_42403,303,42403,Dupont
4745,970_34490,970,34490,JOHNNY ROCKETS CAMPO
4746,61_23762,61,23762,MANIA DE CHURRASCO -
4747,111_7218,111,7218,SARTORI COMERCIO VAR
4748,54_39340,54,39340,SMART MARKET I
4749,576_42749,576,42749,RB MERCADOS INTELIGE
4750,619_51216,619,51216,MONTANA PALLADIUM
4751,229_60627,229,60627,LEANDRO MENDES VIEIR
4752,458_67587,458,67587,HIPER ENGENHARIA E T
4753,710_48720,710,48720,K. R. COMERCIAL ALIM
4754,966_28707,966,28707,MARINA APARECIDA DE
4755,88_34254,88,34254,JL COMERCIO DE BEBID
4756,36_11708,36,11708,RODOLFO JS
4757,761_11730,761,11730,TAKE AND GO RONDONIA
4758,619_51227,619,51227,LUCIANESILVAG
4759,572_7423,572,7423,QUINTA DOS LAGOS LTD
4760,538_46273,538,46273,VIZINHANDO - AMIGOS
4761,764_28666,764,28666,SODEXO ISMS INFOCOM
4762,323527_8950,323527,8950,MERCADO PLAZZA
4763,438_7509,438,7509,WALLACE PINHEIRO DA
4764,180_35781,180,35781,PORTO STORE
4765,95_30593,95,30593,GRUPO GENNIUS BRASIL
4766,541_66927,541,66927,2M REPRESENTACOES
4767,230_46728,230,46728,TAKE E GO MIRASSOL
4768,297_17962,297,17962,SANDRO FORTI CAMPANA
4769,303_42459,303,42459,RAFAEL SOUZA CAMPOS
4770,204_44781,204,44781,THALES LUIS VON SPER
4771,204_40006,204,40006,BORRACHOS VER
4772,538_46588,538,46588,SERVICE IN HOUSE DIS
4773,713_30386,713,30386,TAKE AND GO PORTO AL
4774,180_39358,180,39358,CAMILA ALENCAR
4775,71_13250,71,13250,TAKE AND GO BAHIA
4776,71_23058,71,23058,CLARISSA NUNES 02091
4777,499_77242,499,77242,PETUNIA BRANDL BARBO
4778,710_48938,710,48938,PALOMA GARZEDIM  019
4779,710_48992,710,48992,MURILLO SANTOS 01375
4780,542644_55367,542644,55367,COMERCIO DE BEBIDAS
4781,120006_18449,120006,18449,AeF CERVEJAIRAS
4782,772003_32504,772003,32504,BEER SHOP
4783,340669_15533,340669,15533,FACILITY BEER
4784,944_12839,944,12839,UNOMERCADO LT
4785,902_20948,902,20948,N B VIDRIH FERREIRA
4786,970_32046,970,32046,JS2M MINI MERCADOS
4787,764_28718,764,28718,FREE MARKET COMERCIO
4788,204_44903,204,44903,GFB BERNINI
4789,926_17446,926,17446,VITI FACILITY 2269
4790,619_82195,619,82195,L FRANCO JUNIOR COME
4791,71_8543,71,8543,D E M COMERCIO VAREJ
4792,348_29237,348,29237,BOBS DRIVE CASCAVEL
4793,242_32231,242,32231,CAMPOLIM
4794,458_67745,458,67745,DIVINO FOGAO - DIVIN
4795,231_22758,231,22758,CB JUNDIAI
4796,958_599,958,599,JOINT BILLION BRAZIL
4797,956_37875,956,37875,JOAO LUIZ BATISTA JU
4798,229_60916,229,60916,M R PINHEIRO
4799,455_18454,455,18454,VM COMERCIO
4800,710_48987,710,48987,MANIA AEROPORTO BRAS
4801,204_44831,204,44831,O ACOUGUE PQ DA MOOC
4802,204_44833,204,44833,O ACOUGUE VILA LEOPO
4803,231_22818,231,22818,O ACOUGUE ATIBAIA
4804,926_12558,926,12558,O ACOUGUE BALNEARIO
4805,575_22744,575,22744,BULLGUER TIJUCA
4806,242_32155,242,32155,EDMUNDO ESTEVES
4807,970_22840,970,22840,BK CARREFOUR RAPOSO
4808,970_22815,970,22815,FILIAL RAPOSO SHOPPI
4809,438_7996,438,7996,DEDO DE MO A
4810,867284_8468,867284,8468,10 PASTEIS
4811,230_52973,230,52973,COCO BAMBU CONCEITO
4812,541_67161,541,67161,DIVINO FOGAO - REST
4813,966_29116,966,29116,GRILETTO VIA VALE GA
4814,204_45217,204,45217,MM MERCADOS AUTONOMO
4815,112_30784,112,30784,MAGNIFICAT MERCADO A
4816,216_43244,216,43244,BOM BEEF BURGERS
4817,538_46600,538,46600,BB MARKET MERCADO AU
4818,82_56040,82,56040,SMART MARKET
4819,710_49140,710,49140,CLIQUE E LEVE LOJA C
4820,763_85988,763,85988,NAVE SAL DA TERRA
4821,216_43163,216,43163,BZ130 SHOPPING PRACA
4822,724_36304,724,36304,PIZZA HUT PARTAGE
4823,297_18252,297,18252,SAPORE - OWENS LANCH
4824,662003_21334,662003,21334,VINISSIUS MOISES GAR
4825,438_2437,438,2437,BEER GRILL EXPRESS L
4826,36_3340,36,3340,DIAS BEBIDAS
4827,849_48489,849,48489,HELLEN CAROLINE MATO
4828,499_54531,499,54531,DISTRIBUIDORA ZERO G
4829,538_46934,538,46934,BUD BEER COMERCIO DE
4830,204_45088,204,45088,MARCELO LUIS SILVA 2
4831,230_52827,230,52827,JK COMERCIO DE BEBID
4832,811_11139,811,11139,AIKA COMERCIO DE BEB
4833,204_45092,204,45092,BRUNNO FARAGACCI 474
4834,301_13305,301,13305,ALEX CUSTODIO RIBEIR
4835,204_45099,204,45099,FABIO MESSIAS ANDRAD
4836,88_34356,88,34356,LEANDRO OLIVEIRA DE
4837,724_36297,724,36297,CIUFFO DISTRIBUIDORA
4838,958_15410,958,15410,JMM DISTRIBUIDORA DE
4839,438_8212,438,8212,WALLACE P COSTA 0812
4840,499_77654,499,77654,SANZIO DA SILVA DE F
4841,297_18304,297,18304,YASMIN APARECIDA PIN
4842,190_12574,190,12574,MARIANA KIRST PEREIR
4843,204_98291,204,98291,BULLGUER VILA MADALE
4844,204_45228,204,45228,BULLGUER PERDIZES
4845,204_45231,204,45231,BULLGUER ELDORADO
4846,204_45232,204,45232,BULLGUER SANTANA
4847,230_52944,230,52944,BULLGUER CAMPINAS
4848,231_22965,231,22965,BULLGUER JUNDIAI
4849,204_45235,204,45235,BULLGUER JARDINS
4850,204_45238,204,45238,BULLGUER REPUBLICA
4851,204_45240,204,45240,BULLGUER VL MARIANA
4852,204_45241,204,45241,BULLGUER BERRINI
4853,204_45243,204,45243,BULLGUER ANALIA FRAN
4854,204_45253,204,45253,BULLGUER PARAISO
4855,204_45256,204,45256,BULLGUER CERRO CORA
4856,204_45257,204,45257,BULLGUER HIGIENOPOLI
4857,204_45258,204,45258,BULLGUER MOOCA
4858,204_45260,204,45260,BULLGUER VILA OLIMPI
4859,575_22926,575,22926,BULLGUER IPANEMA
4860,970_34862,970,34862,BULLGUER JD SUL
4861,303_42868,303,42868,BULLGUER TAMBORE
4862,216_43199,216,43199,BULLGUER SANTO ANDRE
4863,578_39455,578,39455,BULLGUER SANTOS
4864,966_29134,966,29134,BULLGUER S JOSE CAMP
4865,541_67189,541,67189,BULLGUER BH - LUVIE
4866,104000_84509,104000,84509,CACHACARIA
4867,141003_30449,141003,30449,HABIB S VILAR DOS TE
4868,303_41519,303,41519,HABIBS CARAPICUIBA 2
4869,95_36938,95,36938,HABIBS ITAU POWER SH
4870,95_36944,95,36944,HABIBS ELDORADO
4871,619_84660,619,84660,HABIBS CURITIBA 2 -
4872,216_43329,216,43329,RAGAZZO SAO CAETANO
4873,216_43330,216,43330,RAGAZZO RUDGE RAMOS
4874,216_43332,216,43332,HABIBS SHOPPING INTE
4875,216_43334,216,43334,HABIBS DEMARCHI
4876,216_43335,216,43335,RAGAZZO CAPITAO MARI
4877,216_43352,216,43352,RAGAZZO TANCREDO NEV
4878,216_43353,216,43353,HABIBS AFONSINA
4879,301_13438,301,13438,RAGAZZO ITAQUERA II
4880,301_13439,301,13439,RAGAZZO SHOPPING MAU
4881,944_14398,944,14398,HABIBS LIMEIRA
4882,204_45456,204,45456,RAGAZZO RADIAL RAG
4883,204_79540,204,79540,CHURRASCARIAS TENDAL
4884,204_76964,204,76964,RAGAZZO ABRAAO DE MO
4885,204_45457,204,45457,HABIBS SALIM FARAH M
4886,204_45458,204,45458,RAGAZZO JABAQUARA RA
4887,724_36462,724,36462,HABIBS SHOPPING SAO
4888,724_36463,724,36463,HABIBS SHOP BOULEVAR
4889,771_98475,771,98475,HABIBS EDGAR FACO HA
4890,771_21081,771,21081,RAGAZZO CAETANO ALVA
4891,771_21083,771,21083,HABIBS TREMEMBE
4892,578_39544,578,39544,HABIBS ITANHAEM
4893,956_75997,956,75997,HABIB S NOVO SHOPPIN
4894,36_13085,36,13085,HABIBS SHOPPING BANG
4895,541_67295,541,67295,HABIBS CIDADE NOVA
4896,297_18434,297,18434,RAGAZZO SHOPPING ITA
4897,242_32385,242,32385,HABIBS SOROCABA 4
4898,242_32386,242,32386,HABIBS SOROCABA 3
4899,958_15504,958,15504,HABIBS ILHA DO GOVER
4900,141003_30507,141003,30507,REX NUNES ALVES
4901,141003_30508,141003,30508,REX DUQUE DE CAXIAS
4902,141003_30509,141003,30509,REX DUQUE DE CAXIAS
4903,141003_30510,141003,30510,REX PREZUNIC CENTER
4904,50_31570,50,31570,OUTBACK SHOPPING CON
4905,542644_57970,542644,57970,SAPORE HEINZ
4906,435_11275,435,11275,SAPORE BR 060
4907,966_29233,966,29233,SAPORE S.A.
4908,970_35058,970,35058,SAPORE - OWENS LANCH
4909,54_39733,54,39733,SAPORE RESTS PARA CO
4910,619_94696,619,94696,SODEXO HOSPITAL SANT
4911,303_42977,303,42977,VIVENDA DO CAMARAO -
4912,585548_30798,585548,30798,10 PASTEIS
4913,546_3314,546,3314,PASTEL DA BOA VIAGEM
4914,607371_29388,607371,29388,BK BRASIL OPERACAO E
4915,575_22964,575,22964,BOULANGERIE CARIOCA
4916,538_40379,538,40379,BOULANGERIE CARIOCA
4917,204_42581,204,42581,BOULANGERIE CARIOCA
4918,204_45450,204,45450,CUOR DI CREMA HIGIEN
4919,204_45476,204,45476,CUOR DI CREMA JARDIM
4920,204_45477,204,45477,CUOR DI CREMA BRASCA
4921,538_47188,538,47188,CUOR DI CREMA METROP
4922,216_43383,216,43383,CUOR DI CREMA OPEN M
4923,204_45483,204,45483,CUOR DI CREMA PAMPLO
4924,216_43386,216,43386,CUOR DI CREMA PARKSH
4925,204_45495,204,45495,CUOR DI CREMA SHOP N
4926,771_21095,771,21095,CUOR DI CREMA TIETE
4927,204_45502,204,45502,CUOR DI CREMA VILA O
4928,764_29062,764,29062,CUOR DI CREMA ITAQUA
4929,764_28398,764,28398,CUOR DI CREMA AER GU
4930,849_61330,849,61330,RWAID BAR E RESTAURA
4931,958_15383,958,15383,JOINT BILLION BRAZI
4932,958_15384,958,15384,PLAZA PREMIUM LANDSI
4933,538_47073,538,47073,SIMOES & RAMOS COM D
4934,992_24422,992,24422,MARIA JOSE M LOBATO
4935,135_37288,135,37288,RAMON ARAUJO SANTOS
4936,216_43345,216,43345,TAKE BEER 31 LTDA
4937,970_30450,970,30450,OFICINA DA LINGUICA
4938,216_43346,216,43346,EMERSON ALEX MELO 18
4939,499_83841,499,83841,REGILANE MACEDO DE S
4940,607371_29419,607371,29419,NYX LOUNGE BAR
4941,867284_8252,867284,8252,FAST FOR YOU OL MPIA
4942,902_21014,902,21014,B MARKET - A L M
4943,216_43349,216,43349,MANIA SAO BERNARDO
4944,303_42991,303,42991,MANIA OSASCO PLAZA
4945,95_50583,95,50583,HABIB S ITAU POWER S
4946,204_45965,204,45965,OUTBACK CONVEM WIDE
4947,36_13676,36,13676,Gerdau Cosigua BR105
4948,956_38213,956,38213,MONTANA SANTA URSULA
4949,926_12785,926,12785,MONTANA BALNEARIO CA
4950,204_46043,204,46043,MONTANA - ITRI & MAT
4951,603_46023,603,46023,10 PASTEIS - CASMIL
4952,469_3120,469,3120,10 PASTEIS JARAGUA D
4953,764_29361,764,29361,REI DO MATE
4954,764_29363,764,29363,REI DO MATE  TER
4955,764_29364,764,29364,REI DO MATE  LUC2
4956,764_29366,764,29366,REI DO MATE LUC
4957,301_13609,301,13609,GRILETTO VIA VALE GA
4958,958_15678,958,15678,DUFRY BRASIL DUTY FR
4959,958_98101,958,98101,DUFRY DO BRASIL DUTY
4960,204_36938,204,36938,BEBIDA NA PORTA GALP
4961,204_18558,204,18558,BEBIDA NA PORTA ALPH
4962,216_36722,216,36722,BEBIDA NA PORTA - AB
4963,204_25637,204,25637,BEBIDA NA PORTA - VL
4964,204_43655,204,43655,BEBIDA NA PORTA - PI
4965,204_43669,204,43669,BEBIDA NA PORTA  VL
4966,216_43728,216,43728,BEBIDA NA PORTA  STO
4967,204_45930,204,45930,BEBIDA NA PORTA TATU
4968,204_45933,204,45933,BEBIDA NA PORTA SANT
4969,764_29313,764,29313,BEBIDA NA PORTA - GU
4970,204_45938,204,45938,BEBIDA NA PORTA - LE
4971,204_43662,204,43662,BEBIDA NA PORTA - IT
4972,204_43663,204,43663,BEBIDA NA PORTA - BE
4973,970_35209,970,35209,BEBIDA NA PORTA - MO
4974,970_35211,970,35211,BEBIDA NA PORTA - SA
4975,541_67594,541,67594,BEBIDA NA PORTA - SA
4976,619_96110,619,96110,BEBIDA NA PORTA - CU
4977,538_47763,538,47763,BEBIDA NA PORTA - BA
4978,541_67721,541,67721,BEBIDA NA PORTA - CI
4979,541_67722,541,67722,BEBIDA NA PORTA - BU
4980,541_67723,541,67723,BEBIDA NA PORTA - PA
4981,575_23203,575,23203,BEBIDA NA PORTA - MA
4982,575_23204,575,23204,BEBIDA NA PORTA - BO
4983,50_31691,50,31691,BEBIDA NA PORTA-FLOR
4984,230_53519,230,53519,BEBIDA NA PORTA - CA
4985,607371_29433,607371,29433,SMART MARKET PARANA
4986,619_95160,619,95160,SELECT MARKET LTDA
4987,598_89066,598,89066,NORDESTE MINI MARKET
4988,204_45840,204,45840,LFP TECNOLOGIA DA IN
4989,301_13625,301,13625,QUATTRO MERCADOS AUT
4990,50_31567,50,31567,HOME MARKET FLORIPA
4991,970_35134,970,35134,WJ SMART MARKET COM
4992,849_60390,849,60390,BIANCA BIONE TEIXEIR
4993,761_7135,761,7135,VENDING MACHINE COME
4994,538_47623,538,47623,BIANCA BIONE TEIXEIR
4995,71_1074,71,1074,NADJANE DE LIMA DAS
4996,95_50347,95,50347,ERCI MARQUES DE SOUZ
4997,541_67588,541,67588,LUCAS BARBOSA FERREI
4998,230_53445,230,53445,VINICIUS BRAGA 46419
4999,71_1083,71,1083,CLAUDIONOR DE JESUS
5000,966_29354,966,29354,MARIANA FREITAS MELO
5001,538_47635,538,47635,ELISA B MONTE ADMINI
5002,710_49236,710,49236,HONEST MARKET BR.
5003,944_14543,944,14543,CHRISTIAN SAMUEL BAR
5004,455_18725,455,18725,EMPORIO 24 7
5005,970_35224,970,35224,BULLGUER GRANJA VIAN
5006,95_50399,95,50399,BULLGUER VL DA SERRA
5007,710_49446,710,49446,BULLGUER BRASILIA
5008,710_49447,710,49447,BULLGUER VENANCIO
5009,575_22734,575,22734,RODA A VERDADEIRA CO
5010,348_4576,348,4576,AG DOCE CACH REDRESS
5011,216_41103,216,41103,EMPORIO DE COMIDA.
5012,763_84187,763,84187,BOBS ARARAQUARA
5013,204_75891,204,75891,DUPONT
5014,296708_37305,296708,37305,BE HONEST JUIZ DE FO
5015,438_9128,438,9128,COCO BAMBU VITORIA
5016,229_26072,229,26072,VRG
5017,303_43335,303,43335,HABIBS OSASCO PLAZA
5018,143_14817,143,14817,JIN JIN PATO BRANCO
5019,575_23322,575,23322,JOHNNY ROCKETS BOTAF
5020,216_44149,216,44149,MANIA BOA VISTA
5021,607371_29569,607371,29569,P  D COMERCIO DE ALI
5022,143_14819,143,14819,MONTANA PATO BRANCO
5023,783_4963,783,4963,MONTANA CATALAO SHOP
5024,1320009_9375,1320009,9375,BOM BEEF
5025,297_18872,297,18872,SHOPPING MOGI
5026,301_13848,301,13848,MAUA SHOPPING
5027,190_11610,190,11610,SODEXHO(AV OSVALDO A
5028,231_23298,231,23298,SOPEXO PeG LOUVEIRA1
5029,541_67871,541,67871,FREDSILVA DIST BEER
5030,966_29496,966,29496,CURY DISTRIBUICAO LT
5031,710_97040,710,97040,EM CASA DELIVERY LTD
5032,944009_25423,944009,25423,PESSOA VIEIRA SOLUCO
5033,499_8213,499,8213,HOTEL VILA GALE FORT
5034,499_80204,499,80204,HOTEL VILA GALE CUMB
5035,71_48146,71,48146,HOTEL VILA GALE MARE
5036,295370_30130,295370,30130,BURGER KING TEOTONIO
5037,458_68037,458,68037,HOTEL VILA GALE TOUR
5038,71_48331,71,48331,HOTEL VILA GALE SALV
5039,204_45781,204,45781,HOTEL VILA GALE PAUL
5040,575_23063,575,23063,HOTEL VILA GALE RIO
5041,729_68709,729,68709,HOTEL VILA GALE ECO
5042,231_22414,231,22414,JF FOODSERVICE DIST
5043,538_48370,538,48370,SWIFT RECREIO
5044,204_42595,204,42595,PAULS BOUTIQUE
5045,143_14860,143,14860,PASTEIS PATO BRANCO
5046,216_39242,216,39242,LEVALU MINI MARKET
5047,764_29703,764,29703,BULLGUER GUARULHOS
5048,303_43657,303,43657,BULLGUER GRANJA VIAN
5049,303_43658,303,43658,FILIAL BK BARUERI 26
5050,538_48507,538,48507,FILIAL BK DRIVE NELS
5051,216_44496,216,44496,CAMARADA PQ SHOPP S
5052,229_62316,229,62316,CAMARADA BOULERVAR S
5053,499_78122,499,78122,COFFEE BREAK
5054,204_47004,204,47004,HEINZEN MARKETS
5055,50_31875,50,31875,SANTA ROTTA
5056,112_31251,112,31251,BRYD LTDA
5057,966_29720,966,29720,AR HOME MARKET LTDA
5058,958_15978,958,15978,HABIBS ILHA GOVERNAD
5059,619_98939,619,98939,JK MALL POINT SUPER
5060,303_43661,303,43661,REX PARQUE SHOPPING
5061,303_43677,303,43677,REX PARQUE SHOPPING
5062,216_43678,216,43678,JHONNY DISTRIBUIDORA
5063,216_44532,216,44532,REX DIADEMA CENTRO
5064,216_44533,216,44533,HABIB S PIRAPORINHA
5065,216_44534,216,44534,REX EXTRA DIADEMA TA
5066,216_44537,216,44537,REX SANTO ANDRE - VI
5067,216_44538,216,44538,REX GRAND PLAZA SHOP
5068,216_44540,216,44540,HABIB S SANTO ANDRE
5069,216_44542,216,44542,REX ASSAI VILA LUZIT
5070,216_44546,216,44546,REX EXTRA ANCHIETA
5071,216_44551,216,44551,REX HELIOPOLIS
5072,216_44552,216,44552,REX PaO DE ACUCAR
5073,216_44553,216,44553,REX EXTRA NOSSA SENH
5074,216_44554,216,44554,REX EXTRA INTERLAGOS
5075,970_35721,970,35721,REX SHOPPING ITAPECE
5076,970_35722,970,35722,REX SHOPPING CAMPO L
5077,970_35723,970,35723,REX EXTRA JOaO DIAS
5078,970_35725,970,35725,REX JARDIM SaO LUIZ
5079,970_35726,970,35726,HABIB S GIOVANNI GRO
5080,764_29791,764,29791,REX JARDIM ODETE
5081,764_29792,764,29792,HABIB S ITAQUAQUECET
5082,764_29793,764,29793,REX ESTACaO DEODORO
5083,538_48542,538,48542,REX ESTACaO DEODORO
5084,231_23600,231,23600,HABIBS ITATIBA
5085,204_47127,204,47127,REX EXTRA BRIGADEIRO
5086,204_47132,204,47132,HABIBS FORUM - SETE
5087,204_47139,204,47139,REX EXTRA ITAIM BIBI
5088,204_47149,204,47149,HABIB S CLELIA
5089,204_47123,204,47123,REX SAO JUDAS
5090,204_47124,204,47124,REX RAFAEL DE BARROS
5091,204_47128,204,47128,REX PIZZA Â– BARAO DE
5092,204_47137,204,47137,REX MARIA ANTONIA Â–
5093,204_47142,204,47142,HABIBS RODRIGUES AL
5094,204_47150,204,47150,HABIBS SHOPPING MET
5095,724_37233,724,37233,REX NITEROI WALTER
5096,724_37235,724,37235,REX SHOPPING BAY MAR
5097,724_37236,724,37236,REX SaO GONCALO
5098,771_21720,771,21720,REX FRANCO DA ROCHA
5099,771_21721,771,21721,REX PARQUE TIETE
5100,771_21724,771,21724,REX CALCADaO PERUS
5101,578_40205,578,40205,REX EXTRA ANA COSTA
5102,578_40206,578,40206,REX CARREFOUR SaO VI
5103,36_14757,36,14757,REX ESTACaO SANTA CR
5104,575_23465,575,23465,REX PRESIDENTE VARGA
5105,575_23466,575,23466,REX SaO JOSE
5106,575_23468,575,23468,REX VILA ISABEL Â– 28
5107,966_29747,966,29747,HABIB S JACAREI
5108,297_19162,297,19162,REX EXTRA GUAIANAZES
5109,297_19164,297,19164,HABIB S GUAIANAZES
5110,216_44494,216,44494,K.B. MINIMARKET
5111,204_46904,204,46904,JIN JIN PLAZA SUL SH
5112,499_79297,499,79297,JOHNNY ROCKETS RIO M
5113,944_14753,944,14753,MANIA CHUR PRIME HOU
5114,480_1676,480,1676,CLARA COMERCIO
5115,849_62001,849,62001,GARCIA E REIS LTDA
5116,348_29460,348,29460,LB CONVENIENCIAS LTD
5117,204_47001,204,47001,MONTANA P N COM
5118,204_46608,204,46608,O ACOUGUE BOM BEEF S
5119,710_49832,710,49832,O ACOUGUE BOM BEEF B
5120,204_46650,204,46650,B&R COMERCIO DE ALIM
5121,141003_30738,141003,30738,Outback Steakhous
5122,204_46706,204,46706,PECORINO BRAS LEME M
5123,542644_52079,542644,52079,SAPORE KRAFT HEINZ
5124,129_3482,129,3482,SP CAXIAS COMERCIO
5125,538_48372,538,48372,SWIFT RECREIO
5126,458_68302,458,68302,ACAI NO COPO 0230269
5127,958_15895,958,15895,ALIYAH COMERCIO DE B
5128,242_32695,242,32695,CASSIO LUIZ BORIN 07
5129,204_46613,204,46613,RICARDO PORSANI GOME
5130,204_46616,204,46616,THALES LUIS VON SPER
5131,607371_29717,607371,29717,MARCOS  FELIPE VIANA
5132,1131001_7739,1131001,7739,FIT TRANSAMERICA PVA
5133,1131001_5187,1131001,5187,MERCEARIA BEM ESTAR
5134,966_29718,966,29718,WTC WORLD
5135,36_14552,36,14552,VIZINHANDO WEST SHOP
5136,204_47328,204,47328,PAPA
5137,204_47360,204,47360,QUINTAL DEBETTI  .
5138,230_54698,230,54698,BOBS PARQUE DOM PEDR
5139,970_30789,970,30789,FS SP - AV LUIS GUSH
5140,204_47649,204,47649,JG3 COMERCIO ALIMENT
5141,546_71583,546,71583,GOIANA HOTELARIA
5142,772003_33595,772003,33595,CRGM VAREJO LTDA
5143,966_29825,966,29825,BOBS   .
5144,956_38610,956,38610,FILIAL BK FS RIBEIRA
5145,619_1331,619,1331,FIL BURGER KING FS P
5146,231_12693,231,12693,BURGUER KING (FAST &
5147,764_29912,764,29912,HABIBS ARTUR ALVIM
5148,902_57567,902,57567,Habibµs
5149,303_43823,303,43823,JEN HONEST MARKET
5150,303_43875,303,43875,GRUPO MM CONVENIENCI
5151,204_46521,204,46521,GIRO MARKET
5152,190_12696,190,12696,E.F. DIAS MINIMERCAD
5153,576_43577,576,43577,FL COMERCIO
5154,204_47610,204,47610,MANA VITTA COMERCIO
5155,303_43876,303,43876,O ACOUGUE BOM BEEF G
5156,242_33618,242,33618,SMART MARKET.
5157,230_55450,230,55450,OUTBACK CAMPINAS SHO
5158,710_49990,710,49990,OUTBACK TAGUATINGA S
5159,538_48751,538,48751,PARME SAO GONGALO EX
5160,204_9193,204,9193,BEBIDA NA PORTA COM
5161,619_2150,619,2150,COFFEE DELI BOTICARI
5162,710_50115,710,50115,SWIFT TAGUATINGA SUL
5163,710_50116,710,50116,SWIFT CD BRASIE11:DE
5164,710_49981,710,49981,TKG BRASILIA
5165,992_2218,992,2218,F.S.R.DE MOURA
5166,303_43818,303,43818,CANTIZANI
5167,710_49986,710,49986,MER BEBIDAS
5168,457_6669,457,6669,LORYLENA COMERCIO DE
5169,581_87261,581,87261,FBI RASTREAMENTO E L
5170,499_87114,499,87114,VIVENDA IGUATEMI BOS
5171,628662_12565,628662,12565,NECO BEBIDAS - TAKE
5172,204_3667,204,3667,JOHNNY ROCKETS VILA
5173,926_11095,926,11095,MERCADO SADIA
5174,710_50169,710,50169,KWIK E MART
5175,710_50750,710,50750,FACILITY LAVANDERIA
5176,849_62626,849,62626,R A COMERCIO DE BEBI
